ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,donr,damt
1655,0,0,0,1,1,3,5,0,6,135,28,36,16,72,110,9,8,11,5,7.62,NA,NA
1656,1,0,0,0,0,3,4,0,8,125,9,38,67,63,129,20,12,15,5,8.69,NA,NA
1657,1,0,0,0,1,2,4,1,9,192,40,52,18,80,139,15,12,20,4,13.71,NA,NA
1658,0,0,1,0,0,1,3,0,8,82,16,27,38,45,58,10,8,25,3,5.92,NA,NA
1659,1,0,0,0,1,2,6,1,9,114,32,35,15,66,117,25,17,13,5,15.04,NA,NA
1660,0,1,0,0,0,0,4,1,7,240,39,61,6,7,34,25,25,18,5,24.96,NA,NA
1661,1,0,0,0,1,2,5,0,4,280,34,70,8,79,143,22,25,25,5,14.4,NA,NA
1662,0,0,0,0,1,0,4,0,9,161,32,58,23,118,364,15,13,24,3,14.43,NA,NA
1663,0,0,1,0,1,5,4,0,5,403,94,94,0,15,42,4,7,18,6,4.88,NA,NA
1664,0,0,0,0,1,2,4,0,8,148,28,41,32,90,274,15,8,18,3,10,NA,NA
1665,1,0,0,0,0,1,2,1,8,124,43,47,18,16,37,30,28,23,4,13.6,NA,NA
1666,0,0,1,0,1,2,1,1,2,157,57,62,1,103,149,6,7,23,6,7.62,NA,NA
1667,0,0,1,0,1,1,1,1,8,137,63,63,15,53,82,7,7,19,4,5.83,NA,NA
1668,0,1,0,0,1,3,5,1,2,125,28,34,10,26,64,40,24,31,3,18.38,NA,NA
1669,0,0,0,1,1,3,3,0,6,134,11,39,35,54,94,21,16,28,4,21,NA,NA
1670,1,0,0,0,1,2,1,1,9,111,19,38,37,18,45,22,15,17,3,17.11,NA,NA
1671,0,0,0,0,1,4,4,1,9,215,50,50,14,54,65,15,6,19,6,8.6,NA,NA
1672,0,0,0,0,1,2,4,1,8,138,24,54,22,73,148,81,44,15,5,24.71,NA,NA
1673,0,1,0,0,1,2,6,1,8,143,32,40,34,41,105,7,6,17,6,7.21,NA,NA
1674,0,0,1,0,1,1,3,1,9,92,14,26,27,22,45,16,6,18,6,8.7,NA,NA
1675,1,0,0,0,1,2,3,1,8,124,31,31,28,49,82,9,15,23,4,8.36,NA,NA
1676,1,0,0,0,1,3,2,1,8,107,21,32,16,92,157,21,14,38,5,14.76,NA,NA
1677,0,0,1,0,1,4,4,1,9,296,94,94,1,29,67,21,12,12,6,19.1,NA,NA
1678,1,0,0,0,1,3,2,0,9,112,16,33,18,21,158,158,111,13,6,38.24,NA,NA
1679,1,0,0,0,1,3,2,0,5,232,39,58,6,58,81,14,9,17,3,7.36,NA,NA
1680,1,0,0,0,1,0,6,0,9,210,36,59,11,56,70,5,4,14,3,4.99,NA,NA
1681,0,0,0,0,1,4,7,1,8,105,18,33,38,125,233,9,21,30,3,5.69,NA,NA
1682,0,0,0,0,1,3,6,1,4,201,79,79,3,57,68,49,40,13,6,48.29,NA,NA
1683,0,0,0,0,1,2,4,0,4,181,71,71,5,116,220,22,10,7,4,16.29,NA,NA
1684,0,0,0,0,1,3,4,1,4,143,18,38,20,80,154,15,14,12,5,13.62,NA,NA
1685,0,0,0,0,1,2,3,0,8,162,20,54,29,52,126,27,26,19,3,17.53,NA,NA
1686,0,0,0,1,0,4,3,1,8,175,30,46,25,114,176,18,12,24,3,9.55,NA,NA
1687,0,0,0,0,1,2,5,0,8,140,17,29,58,34,51,12,8,20,6,11.25,NA,NA
1688,1,0,0,0,1,2,7,0,9,173,25,38,18,53,88,12,7,17,7,7.06,NA,NA
1689,1,0,0,0,1,1,2,1,3,132,42,42,12,27,51,7,7,19,3,8.86,NA,NA
1690,0,0,0,0,0,3,7,1,9,156,33,53,19,127,360,18,11,12,6,15.18,NA,NA
1691,0,1,0,0,1,2,5,0,1,140,44,67,5,53,94,22,28,22,3,8.39,NA,NA
1692,0,1,0,0,1,1,4,1,4,182,68,83,0,125,354,12,12,26,10,12.07,NA,NA
1693,0,1,0,0,1,3,2,0,8,108,27,37,13,43,55,17,8,25,4,15.09,NA,NA
1694,0,0,0,0,1,4,3,0,9,110,14,30,46,28,58,36,33,14,6,15.76,NA,NA
1695,0,0,0,0,1,3,3,1,5,62,16,17,52,34,95,16,9,12,5,7.22,NA,NA
1696,0,1,0,0,1,4,4,0,4,165,25,35,26,104,183,19,8,22,6,19.85,NA,NA
1697,0,0,1,0,0,2,2,1,8,184,71,79,0,54,84,10,6,16,5,8.76,NA,NA
1698,0,1,0,0,1,1,4,0,8,210,42,71,6,44,62,5,4,19,3,3.42,NA,NA
1699,0,0,1,0,1,1,4,0,4,154,40,54,18,68,158,7,10,18,4,6.5,NA,NA
1700,1,0,0,0,1,3,1,0,9,131,28,54,27,98,129,37,18,23,7,16.7,NA,NA
1701,1,0,0,0,1,5,2,1,9,201,18,62,19,113,183,8,9,13,23,5.62,NA,NA
1702,0,0,0,1,1,0,5,1,7,166,41,52,4,47,68,18,9,22,6,13.74,NA,NA
1703,0,0,0,1,0,2,4,0,8,198,73,73,7,83,104,5,6,19,6,6.37,NA,NA
1704,0,0,0,1,1,0,5,0,8,181,61,61,4,76,122,11,5,15,4,6.45,NA,NA
1705,0,0,1,0,0,0,2,1,9,129,22,49,30,55,85,13,7,39,6,8.44,NA,NA
1706,0,1,0,0,1,2,3,1,9,88,17,28,34,13,50,11,11,14,6,8.38,NA,NA
1707,0,0,0,0,1,2,6,1,8,205,39,65,11,38,63,17,9,16,5,12.27,NA,NA
1708,0,0,0,0,0,0,3,1,9,238,88,88,0,15,49,25,22,29,7,19.31,NA,NA
1709,0,1,0,0,1,2,4,1,8,249,27,65,21,58,84,18,27,10,7,19.37,NA,NA
1710,0,0,1,0,1,3,3,0,8,126,41,42,10,33,57,15,9,13,4,14.71,NA,NA
1711,0,0,1,0,0,4,7,1,9,188,30,58,19,27,69,16,13,31,6,7.62,NA,NA
1712,0,1,0,0,1,4,4,1,8,281,121,121,1,69,106,5,7,22,4,5.52,NA,NA
1713,0,1,0,0,1,0,1,1,1,144,50,50,8,18,42,9,9,19,6,5.79,NA,NA
1714,1,0,0,0,1,2,4,1,8,71,20,25,31,41,61,15,16,17,3,10.72,NA,NA
1715,0,0,0,1,0,3,5,1,8,143,68,68,14,80,130,6,4,14,6,3.68,NA,NA
1716,0,1,0,0,1,2,4,1,8,140,26,43,18,30,65,22,15,21,5,10.25,NA,NA
1717,0,0,1,0,1,2,6,1,8,114,20,25,24,37,75,5,3,19,5,5.27,NA,NA
1718,0,1,0,0,1,2,4,1,9,128,16,40,24,99,131,19,19,35,7,11.01,NA,NA
1719,1,0,0,0,1,1,2,1,9,340,55,83,1,97,191,27,28,8,3,15.52,NA,NA
1720,1,0,0,0,1,4,4,1,9,130,29,35,27,54,76,17,13,15,6,13.81,NA,NA
1721,1,0,0,0,1,3,4,0,1,233,39,79,4,45,59,10,9,15,3,7.42,NA,NA
1722,0,0,0,1,1,2,3,0,8,207,65,76,0,14,49,48,14,15,4,15.68,NA,NA
1723,0,0,0,0,1,3,4,1,8,118,41,42,14,96,169,9,4,21,6,7.67,NA,NA
1724,1,0,0,0,1,1,4,1,8,219,42,45,6,82,106,14,13,10,3,11.97,NA,NA
1725,0,0,0,0,1,3,4,1,3,175,57,57,2,96,178,7,7,22,6,5.05,NA,NA
1726,0,1,0,0,1,3,2,1,8,136,16,49,46,102,561,20,14,34,3,9.35,NA,NA
1727,1,0,0,0,1,5,2,1,0,149,37,53,25,10,54,54,39,28,5,25.73,NA,NA
1728,0,0,0,0,1,3,4,1,8,169,39,67,8,40,52,12,8,31,6,5.48,NA,NA
1729,0,0,0,0,1,2,5,1,6,135,41,44,9,15,42,6,2,14,12,3.92,NA,NA
1730,0,0,1,0,1,1,4,1,9,184,79,79,1,52,63,7,10,19,5,5.65,NA,NA
1731,0,0,1,0,1,3,4,0,8,135,19,50,36,41,59,13,5,15,4,10.3,NA,NA
1732,1,0,0,0,0,3,5,1,8,161,37,48,22,77,83,19,10,17,5,10.7,NA,NA
1733,0,1,0,0,1,2,3,0,5,220,126,126,0,7,64,56,64,22,3,23.64,NA,NA
1734,0,0,0,0,1,0,6,0,8,145,23,52,27,28,73,5,6,20,5,5.05,NA,NA
1735,0,0,0,0,0,2,6,0,9,110,16,28,52,50,81,10,6,9,7,9.93,NA,NA
1736,0,0,0,0,0,4,5,1,4,298,47,74,2,121,315,5,7,21,10,4.17,NA,NA
1737,0,0,0,1,0,4,6,1,9,133,43,46,6,26,66,15,21,18,5,20.28,NA,NA
1738,0,0,0,1,1,5,6,0,4,247,27,45,14,63,117,16,13,18,4,10.74,NA,NA
1739,0,0,0,0,1,3,6,0,3,212,39,51,8,81,107,20,10,16,4,12.57,NA,NA
1740,0,0,0,1,0,3,5,0,8,217,39,62,1,81,119,87,41,22,4,30.23,NA,NA
1741,0,1,0,0,1,2,2,0,9,323,87,105,1,35,62,16,15,15,11,11.98,NA,NA
1742,1,0,0,0,0,4,4,1,8,109,19,25,24,29,67,14,23,10,5,14.74,NA,NA
1743,0,1,0,0,1,2,5,0,8,76,20,23,30,79,111,9,8,16,4,7.6,NA,NA
1744,0,0,1,0,1,2,4,1,1,163,22,46,32,46,67,43,28,36,5,37.01,NA,NA
1745,0,0,1,0,1,2,2,0,5,174,56,56,3,70,111,12,10,17,3,10.87,NA,NA
1746,0,0,1,0,1,3,5,1,8,259,106,106,0,53,96,8,12,14,3,7.23,NA,NA
1747,0,0,0,0,1,3,6,0,6,126,13,31,53,26,69,19,20,9,6,11.7,NA,NA
1748,0,0,1,0,1,2,2,1,0,105,15,33,34,18,26,24,18,23,5,12.78,NA,NA
1749,0,1,0,0,1,1,2,0,0,177,61,61,4,13,51,16,11,18,4,10.75,NA,NA
1750,1,0,0,0,1,0,1,1,8,348,77,96,0,33,60,8,6,18,6,8.87,NA,NA
1751,0,0,0,0,1,2,3,1,9,227,24,56,9,64,96,8,8,15,4,6.31,NA,NA
1752,0,1,0,0,1,2,7,1,9,142,40,48,8,48,68,29,18,24,6,13.34,NA,NA
1753,0,0,1,0,1,0,3,1,8,174,32,61,13,89,130,19,11,35,6,5.44,NA,NA
1754,0,1,0,0,1,3,3,1,4,175,57,62,4,57,65,9,8,29,6,6.97,NA,NA
1755,0,0,0,1,1,2,4,1,9,277,27,62,10,66,94,11,12,21,3,8.9,NA,NA
1756,0,0,0,0,0,1,4,0,0,179,38,38,8,62,161,11,9,26,3,7.31,NA,NA
1757,0,0,0,0,1,2,2,1,8,117,26,39,17,53,79,13,8,21,6,8.2,NA,NA
1758,0,0,0,1,1,2,2,1,8,215,43,57,4,125,199,8,8,20,4,7.36,NA,NA
1759,0,0,0,0,0,2,4,0,8,168,35,48,24,16,50,23,14,8,6,14.78,NA,NA
1760,0,0,0,1,0,1,4,0,9,196,28,42,14,61,78,14,21,14,5,9.74,NA,NA
1761,0,0,0,0,1,1,5,0,5,273,64,64,4,24,39,34,29,37,6,22.09,NA,NA
1762,0,0,0,1,1,1,4,1,1,141,16,43,30,22,60,11,10,20,7,11.74,NA,NA
1763,0,0,0,0,1,4,5,1,9,158,17,35,30,93,253,11,8,21,3,19.74,NA,NA
1764,1,0,0,0,1,2,4,1,9,169,46,67,10,25,53,15,10,10,5,10.29,NA,NA
1765,0,0,1,0,1,3,3,0,7,161,26,64,12,104,170,13,20,11,4,8.61,NA,NA
1766,0,0,0,1,1,2,3,0,8,223,64,64,5,72,134,13,14,22,3,9.09,NA,NA
1767,0,0,0,1,1,2,4,1,4,152,39,43,18,14,46,12,12,34,4,6.57,NA,NA
1768,0,0,1,0,1,5,2,1,8,144,42,46,9,75,216,216,31,8,6,39.95,NA,NA
1769,0,1,0,0,1,4,4,1,5,158,31,75,17,83,111,14,10,24,5,6.48,NA,NA
1770,0,0,1,0,1,0,2,1,0,203,42,62,11,43,115,30,18,8,3,15.77,NA,NA
1771,0,0,0,1,1,1,1,0,3,162,51,52,8,46,85,11,8,9,6,3.66,NA,NA
1772,1,0,0,0,1,3,2,1,8,170,25,52,25,8,35,24,23,16,7,10.68,NA,NA
1773,0,0,0,0,1,5,3,0,4,145,17,49,39,22,54,13,26,19,5,13.29,NA,NA
1774,0,0,0,0,0,0,7,0,4,157,44,51,4,64,88,6,5,14,9,3.67,NA,NA
1775,1,0,0,0,1,2,4,0,2,168,36,44,15,22,53,26,16,25,6,10.85,NA,NA
1776,0,1,0,0,0,2,1,1,6,192,41,55,2,20,44,29,42,15,5,21.23,NA,NA
1777,0,0,0,0,1,1,1,0,2,150,16,66,43,64,86,6,5,20,7,2.96,NA,NA
1778,0,1,0,0,1,0,4,1,6,166,43,48,5,80,128,7,8,19,7,3.92,NA,NA
1779,0,0,1,0,1,4,2,1,8,234,73,73,3,27,59,12,10,8,7,5.91,NA,NA
1780,1,0,0,0,1,0,4,1,3,113,23,38,21,48,62,28,10,20,7,15.47,NA,NA
1781,1,0,0,0,1,3,4,1,8,121,25,40,15,69,78,35,45,19,6,22.23,NA,NA
1782,0,1,0,0,0,0,6,0,5,140,30,36,24,82,152,12,6,13,4,7.2,NA,NA
1783,1,0,0,0,1,3,3,0,8,153,48,48,18,40,66,7,6,13,3,6.86,NA,NA
1784,0,0,0,1,1,2,4,0,8,257,35,78,5,74,102,12,13,11,4,11.08,NA,NA
1785,0,0,1,0,1,3,6,0,8,154,36,49,20,44,68,16,13,15,5,16.37,NA,NA
1786,0,0,1,0,1,3,2,0,7,152,29,49,15,17,44,7,11,14,4,8.02,NA,NA
1787,0,0,0,0,1,2,4,1,1,180,37,83,7,24,59,14,11,19,5,11.61,NA,NA
1788,0,0,1,0,1,3,5,1,8,116,13,31,64,46,63,8,6,22,7,6.96,NA,NA
1789,0,0,0,1,1,2,4,1,1,160,44,44,7,82,118,17,5,37,6,8.97,NA,NA
1790,0,1,0,0,1,1,4,0,8,260,51,70,5,107,149,4,4,17,4,5.21,NA,NA
1791,0,1,0,0,1,3,3,0,3,153,30,40,22,38,83,8,3,15,4,8.35,NA,NA
1792,0,1,0,0,1,2,4,0,2,73,11,25,50,36,71,5,4,23,6,7.78,NA,NA
1793,0,1,0,0,1,5,2,1,0,177,57,57,15,78,183,19,13,8,5,10.19,NA,NA
1794,1,0,0,0,1,2,2,0,8,166,88,88,7,36,68,4,4,18,6,6.57,NA,NA
1795,0,0,0,1,0,2,1,1,1,174,21,37,7,12,39,7,5,12,3,4.97,NA,NA
1796,1,0,0,0,1,3,1,0,9,270,52,107,2,63,135,50,39,20,3,15.24,NA,NA
1797,0,0,0,1,1,2,1,0,8,229,51,52,11,54,61,39,30,9,7,12.39,NA,NA
1798,0,0,0,0,0,3,5,0,9,48,16,18,37,55,93,9,7,21,4,10.9,NA,NA
1799,0,0,0,0,1,2,2,1,8,288,59,61,3,82,124,14,8,11,5,11.93,NA,NA
1800,0,0,0,1,1,3,3,1,9,92,15,45,25,20,43,26,26,20,3,15.85,NA,NA
1801,0,0,1,0,1,5,4,0,8,116,18,35,26,111,147,19,24,13,6,17.8,NA,NA
1802,1,0,0,0,1,3,5,1,5,295,52,52,2,72,116,31,24,11,7,13.46,NA,NA
1803,0,0,0,1,1,0,4,0,9,132,20,27,36,68,135,8,5,34,4,7.53,NA,NA
1804,0,1,0,0,1,1,1,0,8,152,40,50,12,45,71,12,11,15,4,9.49,NA,NA
1805,1,0,0,0,1,2,2,1,9,142,13,43,19,68,106,14,6,24,4,8.96,NA,NA
1806,1,0,0,0,0,3,4,1,9,78,18,23,23,68,131,5,7,13,4,3.82,NA,NA
1807,1,0,0,0,1,4,7,0,8,137,46,46,11,55,70,23,47,14,7,32.95,NA,NA
1808,0,1,0,0,1,2,5,1,5,119,26,41,21,24,43,17,17,13,6,9.85,NA,NA
1809,0,0,0,0,1,0,4,1,9,154,26,43,15,76,136,13,6,18,3,9.84,NA,NA
1810,0,1,0,0,0,4,4,1,5,137,12,42,30,14,37,8,5,14,4,6.94,NA,NA
1811,1,0,0,0,0,2,2,0,8,345,85,85,2,48,93,13,15,17,3,9.14,NA,NA
1812,1,0,0,0,1,0,3,0,7,131,18,33,17,74,81,5,9,17,6,5.37,NA,NA
1813,0,0,0,0,1,4,7,0,6,164,33,35,12,8,47,32,23,15,7,16.61,NA,NA
1814,0,0,0,1,1,4,1,0,4,139,30,38,14,84,94,8,10,21,3,6.25,NA,NA
1815,0,0,0,0,1,3,5,1,9,155,32,46,2,31,53,17,16,16,3,7.56,NA,NA
1816,0,0,0,0,1,2,3,1,8,320,74,74,5,63,114,12,13,13,7,7.73,NA,NA
1817,0,1,0,0,0,4,3,1,8,135,45,60,2,90,101,15,19,27,3,8.27,NA,NA
1818,0,0,0,0,1,1,7,0,8,86,23,35,28,78,86,22,26,18,4,13.45,NA,NA
1819,0,0,0,0,0,0,4,0,0,103,20,34,32,84,142,3,2,15,7,3.32,NA,NA
1820,0,0,0,1,1,0,5,1,8,180,35,41,11,53,83,10,5,20,3,11.41,NA,NA
1821,0,0,0,1,1,1,3,0,8,171,68,68,12,45,112,15,15,39,6,10.63,NA,NA
1822,0,0,0,0,1,0,4,0,8,85,27,29,48,103,255,17,20,18,6,9.6,NA,NA
1823,0,0,1,0,1,3,2,0,9,101,17,35,38,53,99,10,6,23,5,7.27,NA,NA
1824,0,1,0,0,0,3,2,1,4,238,97,97,0,78,131,5,3,12,6,4.98,NA,NA
1825,0,1,0,0,1,2,6,1,1,248,62,78,0,37,97,97,55,20,5,35.66,NA,NA
1826,0,0,0,0,1,2,4,1,9,135,22,43,27,21,55,17,17,38,4,10.51,NA,NA
1827,0,1,0,0,1,4,3,0,2,355,87,87,1,32,48,5,4,21,3,4.35,NA,NA
1828,1,0,0,0,1,0,4,1,9,153,35,51,4,72,131,131,36,24,6,24.27,NA,NA
1829,0,0,1,0,1,0,4,0,8,97,22,32,36,21,46,16,20,14,8,8.23,NA,NA
1830,0,1,0,0,1,4,4,1,2,117,34,49,6,14,49,20,19,18,5,16.7,NA,NA
1831,0,0,0,1,1,2,5,0,9,109,39,39,18,44,52,9,6,15,3,9.32,NA,NA
1832,0,0,0,0,1,3,4,1,5,111,29,30,25,31,77,7,7,24,6,4.82,NA,NA
1833,0,1,0,0,0,2,4,1,9,238,59,59,2,96,163,8,6,20,6,5.47,NA,NA
1834,0,0,1,0,1,0,5,1,8,284,36,58,2,33,60,12,4,12,7,8.04,NA,NA
1835,1,0,0,0,1,2,6,1,8,221,23,48,30,18,44,9,5,18,5,6.1,NA,NA
1836,0,0,1,0,0,4,7,1,8,94,26,32,17,106,200,20,17,7,3,5.38,NA,NA
1837,0,0,1,0,1,3,5,1,9,302,106,106,0,28,69,19,11,15,5,16.35,NA,NA
1838,0,0,0,0,0,2,5,1,9,149,68,68,9,103,271,33,24,15,5,11.02,NA,NA
1839,0,0,0,0,1,1,2,1,3,89,10,22,60,80,90,76,34,39,5,15.91,NA,NA
1840,0,0,0,1,1,1,5,1,9,173,27,39,19,24,69,11,6,19,5,6.52,NA,NA
1841,0,0,0,1,1,0,2,1,5,122,40,40,13,52,124,6,7,15,4,6.31,NA,NA
1842,0,0,0,1,1,2,4,1,8,191,30,41,18,65,103,45,39,14,4,33.83,NA,NA
1843,0,1,0,0,1,3,7,1,9,119,31,38,17,87,113,24,18,12,7,12.93,NA,NA
1844,0,0,0,0,1,3,4,0,8,187,56,56,10,62,121,16,29,20,5,13.58,NA,NA
1845,0,1,0,0,1,3,2,1,8,151,48,74,5,49,84,28,13,18,7,20.89,NA,NA
1846,0,0,0,0,1,2,5,1,8,66,12,14,70,10,29,6,4,15,6,5.19,NA,NA
1847,1,0,0,0,0,5,1,1,3,212,47,70,6,92,109,21,22,10,3,9.94,NA,NA
1848,1,0,0,0,1,3,6,0,8,90,20,32,40,18,101,101,26,17,4,15.15,NA,NA
1849,0,1,0,0,1,2,3,0,0,108,29,32,21,33,73,15,15,21,5,14.05,NA,NA
1850,1,0,0,0,0,0,4,0,8,182,41,53,13,35,64,18,22,14,4,12.98,NA,NA
1851,0,0,0,1,0,5,4,0,8,231,42,61,2,62,91,4,5,21,4,4.04,NA,NA
1852,1,0,0,0,1,3,4,1,9,240,48,72,5,37,60,26,16,12,5,21.65,NA,NA
1853,0,0,0,1,0,3,5,1,8,86,37,37,11,66,103,19,10,9,3,15.82,NA,NA
1854,0,0,0,0,0,3,2,1,9,141,29,58,18,91,157,27,27,32,3,9.18,NA,NA
1855,0,1,0,0,1,3,2,1,8,219,82,83,3,11,47,32,17,16,5,11.37,NA,NA
1856,0,0,0,1,0,1,3,1,8,113,35,35,22,40,77,13,6,17,4,7.8,NA,NA
1857,0,1,0,0,1,0,2,0,2,191,59,66,2,25,45,13,10,36,4,10.14,NA,NA
1858,0,0,1,0,1,2,4,0,8,175,39,58,5,32,57,5,4,35,3,4.49,NA,NA
1859,0,1,0,0,1,3,3,0,1,147,50,55,9,56,86,24,15,20,4,26.97,NA,NA
1860,1,0,0,0,0,2,1,0,3,182,46,73,5,88,108,18,7,14,4,7.33,NA,NA
1861,0,0,1,0,0,2,2,1,9,128,28,42,9,73,150,18,8,8,4,9.24,NA,NA
1862,0,0,0,0,1,1,2,0,6,118,22,35,21,65,95,19,13,14,7,10.9,NA,NA
1863,0,0,0,0,0,0,6,1,9,129,17,34,52,39,54,11,11,16,3,10.65,NA,NA
1864,0,1,0,0,0,0,3,1,8,230,54,57,2,42,81,13,10,17,3,14.18,NA,NA
1865,0,0,0,0,1,3,3,1,9,135,35,58,19,49,58,28,14,15,3,16.05,NA,NA
1866,0,0,1,0,0,2,2,0,3,159,28,38,18,13,35,9,6,18,4,7.4,NA,NA
1867,0,0,0,0,1,2,1,1,8,229,59,75,2,5,30,5,5,20,5,5.03,NA,NA
1868,0,1,0,0,1,4,6,1,3,254,64,81,0,43,50,19,20,18,3,7.49,NA,NA
1869,0,0,0,1,1,3,4,0,9,237,44,72,5,115,203,16,17,29,3,10.15,NA,NA
1870,1,0,0,0,1,0,4,1,5,173,39,71,2,92,246,17,15,13,7,7.56,NA,NA
1871,0,0,0,1,1,0,2,0,3,125,22,41,34,122,202,11,7,23,3,12.47,NA,NA
1872,0,1,0,0,1,2,4,1,9,426,66,107,0,9,37,20,19,20,6,14.81,NA,NA
1873,0,0,0,0,1,0,6,1,9,167,18,39,15,22,50,8,5,14,6,8.97,NA,NA
1874,1,0,0,0,0,2,1,1,9,112,26,46,25,15,46,46,18,23,3,14.33,NA,NA
1875,1,0,0,0,1,3,6,1,7,105,35,35,20,20,49,19,30,20,3,12.91,NA,NA
1876,0,0,0,0,0,2,5,0,8,159,31,58,11,76,114,16,8,11,5,11.23,NA,NA
1877,0,0,0,1,1,0,4,1,1,663,219,219,1,31,56,6,7,17,3,4.81,NA,NA
1878,0,0,0,0,1,5,1,1,5,139,47,47,15,39,69,10,8,17,3,7.44,NA,NA
1879,0,0,0,0,1,2,4,1,8,91,27,33,21,26,56,14,11,15,6,12.25,NA,NA
1880,0,1,0,0,1,1,3,1,8,275,65,65,1,105,171,32,13,7,5,15.88,NA,NA
1881,0,1,0,0,1,2,5,0,6,162,49,69,3,111,348,12,9,18,5,8.26,NA,NA
1882,0,0,1,0,1,2,1,1,8,121,32,35,19,115,254,13,5,38,6,6.18,NA,NA
1883,0,0,0,1,1,2,4,0,4,55,17,21,56,86,128,10,4,23,5,6.28,NA,NA
1884,1,0,0,0,0,0,1,1,8,203,30,63,4,53,68,17,12,22,5,10.52,NA,NA
1885,1,0,0,0,1,2,1,1,8,251,41,68,5,25,57,46,25,6,6,15.16,NA,NA
1886,0,0,1,0,0,1,5,0,3,166,28,43,15,69,78,6,9,26,7,4.11,NA,NA
1887,0,0,0,0,0,1,1,1,9,205,31,38,10,87,133,17,12,32,6,9.8,NA,NA
1888,0,0,0,1,0,2,6,1,0,114,22,40,56,118,256,7,5,17,5,6.84,NA,NA
1889,0,0,0,0,0,0,4,1,8,182,67,67,3,56,81,8,7,16,3,6.5,NA,NA
1890,0,0,0,0,0,4,2,1,8,110,18,36,58,19,60,8,7,27,3,5.04,NA,NA
1891,0,1,0,0,1,2,4,1,9,201,97,97,1,128,214,6,5,16,3,5.42,NA,NA
1892,0,0,0,1,1,2,5,1,7,152,25,34,9,43,71,16,12,25,3,11.34,NA,NA
1893,1,0,0,0,0,2,4,0,8,206,48,48,12,69,166,121,40,25,7,26.98,NA,NA
1894,0,1,0,0,1,2,4,1,8,166,14,40,27,40,54,16,14,6,6,7.38,NA,NA
1895,0,0,0,0,1,0,7,1,6,145,23,31,29,65,95,11,6,27,5,7.46,NA,NA
1896,0,0,0,0,1,4,4,1,0,75,19,28,43,108,247,7,9,8,7,6.83,NA,NA
1897,0,0,0,0,1,0,4,1,8,119,21,45,24,41,93,93,32,10,3,26.87,NA,NA
1898,0,0,1,0,1,2,6,0,9,703,226,305,0,50,59,23,18,24,7,11.72,NA,NA
1899,0,0,1,0,1,4,4,0,8,105,21,24,38,96,115,7,5,16,3,5.73,NA,NA
1900,0,0,0,0,1,0,4,1,2,218,47,47,9,47,79,14,11,13,3,15.99,NA,NA
1901,0,1,0,0,0,2,5,1,8,188,60,64,3,36,71,6,5,36,7,2.98,NA,NA
1902,0,0,0,1,1,2,4,1,2,90,22,22,31,46,72,30,15,17,5,13.62,NA,NA
1903,0,1,0,0,1,0,4,0,8,178,21,38,10,32,57,14,14,28,4,9.38,NA,NA
1904,0,1,0,0,1,2,3,1,3,164,22,46,22,68,110,10,10,13,7,5.47,NA,NA
1905,0,0,0,1,1,5,4,0,0,153,43,43,17,50,62,11,7,14,6,5.7,NA,NA
1906,0,0,0,0,1,3,4,1,2,140,38,48,15,105,157,7,8,24,7,4.61,NA,NA
1907,1,0,0,0,1,3,4,1,8,282,53,78,1,37,70,29,14,15,6,10.7,NA,NA
1908,0,1,0,0,1,4,4,0,0,191,41,43,15,75,177,13,16,17,7,10.8,NA,NA
1909,0,0,0,1,1,4,4,0,8,298,96,96,0,85,208,29,13,33,5,16.7,NA,NA
1910,0,0,0,0,1,2,2,0,7,161,37,37,11,28,61,50,27,13,7,31.37,NA,NA
1911,0,0,0,0,1,5,2,1,2,240,48,59,9,31,77,11,6,20,5,17.26,NA,NA
1912,0,1,0,0,0,3,2,0,9,144,73,73,3,116,284,25,12,9,6,16.05,NA,NA
1913,0,0,0,0,1,2,7,0,7,192,70,101,0,31,60,9,5,19,5,4.18,NA,NA
1914,0,0,0,0,0,2,4,1,9,421,105,135,0,31,63,63,38,9,5,24.13,NA,NA
1915,0,0,1,0,0,0,3,1,3,236,37,77,6,81,164,8,5,14,3,4.87,NA,NA
1916,0,0,0,0,1,2,5,0,8,129,27,33,15,46,77,59,19,13,3,21.11,NA,NA
1917,0,0,0,0,1,0,3,1,8,137,21,47,6,24,67,16,10,15,5,9.39,NA,NA
1918,0,0,0,0,1,4,2,0,9,190,43,51,11,89,118,32,20,34,5,14.97,NA,NA
1919,0,1,0,0,1,2,7,0,6,138,21,37,20,17,59,59,22,22,5,13.91,NA,NA
1920,0,0,1,0,0,2,2,0,8,190,26,67,14,47,96,7,5,12,4,4.19,NA,NA
1921,0,1,0,0,1,3,4,1,8,284,55,61,6,55,74,10,5,25,4,7.1,NA,NA
1922,0,0,1,0,1,2,6,1,8,213,64,64,5,48,80,41,35,39,4,14.86,NA,NA
1923,1,0,0,0,1,2,1,0,8,154,28,43,15,39,51,17,11,30,3,15.42,NA,NA
1924,0,1,0,0,1,3,3,0,2,170,40,52,9,75,146,54,47,22,6,16.05,NA,NA
1925,0,0,0,0,1,2,7,1,4,160,31,37,9,72,105,15,19,15,5,7.76,NA,NA
1926,0,0,0,0,1,3,7,1,8,92,15,31,32,138,174,16,14,38,3,13.52,NA,NA
1927,0,0,1,0,1,3,5,0,4,154,37,41,28,68,152,7,4,21,5,6.56,NA,NA
